State/UT,District,Commodity Group,Commodity,Date,arrival_qty,Arrival Unit,modal_price,Price Unit,month,price_lag1,price_lag7,price_avg30,arrival_lag1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-06,124.6,Metric Tonnes,8800.0,Rs./Quintal,8,8800.0,8800.0,8833.333333333334,65.9
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-07,131.2,Metric Tonnes,8800.0,Rs./Quintal,8,8800.0,8800.0,8826.666666666666,124.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-08,115.2,Metric Tonnes,8800.0,Rs./Quintal,8,8800.0,8800.0,8820.0,131.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-09,97.2,Metric Tonnes,8800.0,Rs./Quintal,8,8800.0,8800.0,8813.333333333334,115.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-12,116.2,Metric Tonnes,8800.0,Rs./Quintal,8,8800.0,8800.0,8806.666666666666,97.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-13,157.0,Metric Tonnes,7525.0,Rs./Quintal,8,8800.0,8800.0,8757.5,116.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-14,106.4,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,8800.0,8715.0,157.0
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-16,131.1,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,8800.0,8672.5,106.4
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-20,174.4,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,8800.0,8630.0,131.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-21,74.8,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,8800.0,8587.5,174.4
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-22,105.5,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,8800.0,8545.0,74.8
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-23,83.3,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,8800.0,8502.5,105.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-24,110.2,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,7525.0,8460.0,83.3
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-26,135.6,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,7525.0,8417.5,110.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-28,117.6,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,7525.0,8375.0,135.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-08-29,73.3,Metric Tonnes,7525.0,Rs./Quintal,8,7525.0,7525.0,8332.5,117.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-02,110.7,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,8290.0,73.3
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-03,97.6,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,8247.5,110.7
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-04,169.7,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,8205.0,97.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-05,94.4,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,8162.5,169.7
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-06,123.3,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,8120.0,94.4
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-09,206.2,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,8077.5,123.3
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-10,212.9,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,8035.0,206.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-11,94.1,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7992.5,212.9
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-12,124.1,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7950.0,94.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-13,90.5,Metric Tonnes,10900.0,Rs./Quintal,9,7525.0,7525.0,8020.0,124.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-14,106.1,Metric Tonnes,7525.0,Rs./Quintal,9,10900.0,7525.0,7977.5,90.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-16,103.5,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7935.0,106.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-18,189.6,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7892.5,103.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-19,61.4,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7850.0,189.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-20,72.2,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7807.5,61.4
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-21,105.9,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7765.0,72.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-23,94.0,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,10900.0,7722.5,105.9
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-24,94.5,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7680.0,94.0
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-26,81.7,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7637.5,94.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-27,123.5,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7637.5,81.7
Maharashtra,Mumbai,Pulses,Masur Dal,2024-09-30,140.1,Metric Tonnes,7525.0,Rs./Quintal,9,7525.0,7525.0,7637.5,123.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-01,72.8,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,140.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-03,84.1,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,72.8
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-04,109.0,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,84.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-09,118.4,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,109.0
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-10,149.7,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,118.4
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-11,82.5,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,149.7
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-14,150.8,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,82.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-15,13.6,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,150.8
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-16,156.4,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,13.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-17,53.2,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,156.4
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-18,100.9,Metric Tonnes,7525.0,Rs./Quintal,10,7525.0,7525.0,7637.5,53.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-29,65.2,Metric Tonnes,7100.0,Rs./Quintal,10,7525.0,7525.0,7623.333333333333,100.9
Maharashtra,Mumbai,Pulses,Masur Dal,2024-10-30,68.7,Metric Tonnes,7100.0,Rs./Quintal,10,7100.0,7525.0,7609.166666666667,65.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-02,120.2,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7525.0,7595.0,68.7
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-04,86.6,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7525.0,7580.833333333333,120.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-06,122.9,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7525.0,7566.666666666667,86.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-07,123.3,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7525.0,7552.5,122.9
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-08,83.1,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7525.0,7538.333333333333,123.3
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-09,117.1,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7411.666666666667,83.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-11,138.2,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7397.5,117.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-12,96.8,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7383.333333333333,138.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-13,30.0,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7369.166666666667,96.8
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-14,124.4,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7355.0,30.0
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-15,87.1,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7340.833333333333,124.4
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-16,63.3,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7326.666666666667,87.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-18,118.2,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7312.5,63.3
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-19,177.8,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7298.333333333333,118.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-22,77.1,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7284.166666666667,177.8
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-23,51.6,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7270.0,77.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-25,145.0,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7255.833333333333,51.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-26,65.8,Metric Tonnes,7100.0,Rs./Quintal,11,7100.0,7100.0,7241.666666666667,145.0
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-27,66.1,Metric Tonnes,7200.0,Rs./Quintal,11,7100.0,7100.0,7230.833333333333,65.8
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-28,93.3,Metric Tonnes,7200.0,Rs./Quintal,11,7200.0,7100.0,7220.0,66.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-11-30,88.0,Metric Tonnes,7200.0,Rs./Quintal,11,7200.0,7100.0,7209.166666666667,93.3
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-02,163.5,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7100.0,7198.333333333333,88.0
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-03,118.1,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7100.0,7187.5,163.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-04,67.7,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7100.0,7176.666666666667,118.1
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-05,123.5,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7100.0,7165.833333333333,67.7
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-06,92.7,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7155.0,123.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-07,126.6,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7144.166666666667,92.7
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-09,76.5,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7133.333333333333,126.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-10,138.5,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7136.666666666667,76.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-11,83.3,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7140.0,138.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-12,83.6,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7143.333333333333,83.3
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-13,80.5,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7146.666666666667,83.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-14,172.9,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7150.0,80.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-18,119.5,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7153.333333333333,172.9
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-19,81.0,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7156.666666666667,119.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-20,65.0,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7160.0,81.0
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-21,134.6,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7163.333333333333,65.0
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-23,90.2,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7166.666666666667,134.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-24,90.8,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7170.0,90.2
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-26,96.5,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7173.333333333333,90.8
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-27,100.7,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7176.666666666667,96.5
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-28,123.6,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7180.0,100.7
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-30,113.6,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7183.333333333333,123.6
Maharashtra,Mumbai,Pulses,Masur Dal,2024-12-31,85.1,Metric Tonnes,7200.0,Rs./Quintal,12,7200.0,7200.0,7186.666666666667,113.6
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-01,102.4,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7190.0,85.1
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-02,70.5,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7193.333333333333,102.4
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-03,41.4,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7196.666666666667,70.5
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-04,50.8,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,41.4
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-06,90.7,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,50.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-07,61.0,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,90.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-08,24.7,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,61.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-10,92.2,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,24.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-11,69.3,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,92.2
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-13,117.5,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,69.3
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-14,74.7,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,117.5
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-15,88.6,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,74.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-16,51.3,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,88.6
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-17,61.7,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,51.3
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-18,39.8,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,61.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-20,114.5,Metric Tonnes,7200.0,Rs./Quintal,1,7200.0,7200.0,7200.0,39.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-21,57.8,Metric Tonnes,7700.0,Rs./Quintal,1,7200.0,7200.0,7216.666666666667,114.5
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-22,46.9,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7200.0,7233.333333333333,57.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-23,67.7,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7200.0,7250.0,46.9
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-24,59.8,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7200.0,7266.666666666667,67.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-25,65.0,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7200.0,7283.333333333333,59.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-27,93.9,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7200.0,7300.0,65.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-28,111.5,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7200.0,7316.666666666667,93.9
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-29,16.8,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7700.0,7333.333333333333,111.5
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-30,64.4,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7700.0,7350.0,16.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-01-31,47.1,Metric Tonnes,7700.0,Rs./Quintal,1,7700.0,7700.0,7366.666666666667,64.4
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-01,193.0,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7383.333333333333,47.1
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-03,147.8,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7400.0,193.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-04,77.7,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7416.666666666667,147.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-05,51.3,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7433.333333333333,77.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-06,85.3,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7450.0,51.3
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-07,100.3,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7466.666666666667,85.3
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-13,42.9,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7483.333333333333,100.3
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-14,79.8,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7500.0,42.9
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-15,41.7,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7516.666666666667,79.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-17,69.0,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7533.333333333333,41.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-18,97.8,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7550.0,69.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-20,99.5,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7566.666666666667,97.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-22,104.9,Metric Tonnes,8500.0,Rs./Quintal,2,7700.0,7700.0,7610.0,99.5
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-25,116.0,Metric Tonnes,7700.0,Rs./Quintal,2,8500.0,7700.0,7626.666666666667,104.9
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-27,80.1,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7643.333333333333,116.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-02-28,92.0,Metric Tonnes,7700.0,Rs./Quintal,2,7700.0,7700.0,7660.0,80.1
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-01,76.3,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7676.666666666667,92.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-03,113.2,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7693.333333333333,76.3
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-04,129.3,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7710.0,113.2
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-05,118.9,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,8500.0,7726.666666666667,129.3
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-06,66.0,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,118.9
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-07,114.8,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,66.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-08,137.8,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,114.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-10,105.7,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,137.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-11,95.4,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,105.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-12,72.5,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,95.4
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-13,67.1,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,72.5
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-15,48.0,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,67.1
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-17,80.8,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,48.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-18,140.1,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,80.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-19,69.2,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,140.1
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-20,71.8,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,69.2
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-21,53.3,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,71.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-24,105.4,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,53.3
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-25,84.4,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,105.4
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-26,101.0,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,84.4
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-27,83.2,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,101.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-28,49.9,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,83.2
Maharashtra,Mumbai,Pulses,Masur Dal,2025-03-31,38.7,Metric Tonnes,7700.0,Rs./Quintal,3,7700.0,7700.0,7726.666666666667,49.9
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-01,38.4,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7726.666666666667,38.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-02,68.7,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7726.666666666667,38.4
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-03,33.0,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7726.666666666667,68.7
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-04,34.5,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,33.0
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-05,40.5,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,34.5
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-07,65.6,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,40.5
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-08,54.2,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,65.6
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-09,66.8,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,54.2
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-10,31.4,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,66.8
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-11,42.1,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,31.4
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-15,43.2,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,42.1
Maharashtra,Mumbai,Pulses,Masur Dal,2025-04-16,52.4,Metric Tonnes,7700.0,Rs./Quintal,4,7700.0,7700.0,7700.0,43.2
